#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000416149	821	215	0.4811	8.543753242492677	1	0.999431	coding
ENST00000416160	3634	61	0.29676	9.257353782653805	1	0.0270553	noncoding
ENST00000416195	3627	729	0.46414	5.346525764465332	1	1	coding
ENST00000416284	4045	132	0.3407	9.45830173492432	1	0.38524	noncoding
ENST00000416298	701	134	0.43233	8.581660652160647	-1	0.116963	noncoding
ENST00000416314	3179	863	0.43116999999999994	5.8301118850708	1	1	coding
ENST00000416425	961	225	0.48545	5.127581977844237	-1	0.43649	noncoding
ENST00000416618	657	138	0.47211000000000003	9.628304862976073	1	0.939671	coding
ENST00000416847	683	136	0.44071	7.677890586853029	-1	0.0975791	noncoding
ENST00000416848	4364	702	0.437	7.313950538635253	1	1	coding
ENST00000416915	411	97	0.39081	6.120672798156736	1	0.32818	noncoding
ENST00000416970	789	68	0.22904	5.082224464416503	1	0.307325	noncoding
ENST00000417009	350	66	0.41396	4.0500284194946286	1	0.243906	noncoding
ENST00000417201	4977	191	0.29543	9.460429191589355	1	0.650525	coding
ENST00000417271	6432	946	0.4503	4.816388511657714	1	1	coding
ENST00000417450	601	99	0.44168999999999997	8.735675621032716	-1	0.0843733	noncoding
ENST00000417710	572	124	0.42917999999999995	4.492974662780762	-1	0.0858347	noncoding
ENST00000417762	468	67	0.47971	6.010973548889159	1	0.118883	noncoding
ENST00000417816	3008	271	0.34684	8.541110038757324	1	0.99793	coding
ENST00000418115	1805	194	0.38083999999999996	5.827724647521973	1	0.994453	coding
ENST00000418194	3937	497	0.45707	5.971413612365722	1	1	coding
ENST00000418304	1759	483	0.46028	5.0598867416381825	-1	0.987876	coding
ENST00000418337	2318	329	0.43782000000000004	5.901103782653809	1	1	coding
ENST00000418436	1255	221	0.47357	9.348512077331542	-1	0.376083	noncoding
ENST00000418472	961	147	0.4629	4.831450843811035	1	0.982725	coding
ENST00000418547	965	38	0.46184	9.62669315338135	1	0.0430563	noncoding
ENST00000418596	9333	531	0.26189	8.01420993804932	1	0.999991	coding
ENST00000418900	1322	94	0.27398	9.792699241638182	1	0.0707836	noncoding
ENST00000418939	872	65	0.31243	4.580734062194825	1	0.0755022	noncoding
ENST00000418984	2542	727	0.43548999999999993	5.242567253112792	-1	0.999683	coding
ENST00000419004	778	230	0.43937	5.548758888244628	-1	0.342823	noncoding
ENST00000419036	6447	801	0.39122	7.780125236511231	1	1	coding
ENST00000419247	1221	312	0.46227	5.862225914001464	-1	0.711838	coding
ENST00000419390	1169	199	0.44764000000000004	9.009150505065918	-1	0.258739	noncoding
ENST00000419890	537	110	0.44514	7.736377906799317	-1	0.070905	noncoding
ENST00000419948	759	215	0.47329999999999994	9.815778923034667	-1	0.387735	noncoding
ENST00000420057	746	79	0.40119	5.8240869522094725	1	0.172624	noncoding
ENST00000420148	783	152	0.40991	8.940749549865725	-1	0.148951	noncoding
ENST00000420234	562	128	0.49693000000000004	6.055023765563964	1	0.869257	coding
ENST00000420267	8173	111	0.30724999999999997	9.740608787536619	1	0.140012	noncoding
ENST00000420542	5174	462	0.3276	5.683637809753418	1	1	coding
ENST00000420673	3297	117	0.34213000000000005	6.039449882507324	1	0.436483	noncoding
ENST00000420698	1752	493	0.4556799999999999	9.40092487335205	-1	0.927142	coding
ENST00000420720	492	113	0.47096000000000005	8.230372428894043	1	0.73884	coding
ENST00000420791	1329	204	0.39071	5.820847129821778	1	0.997698	coding
ENST00000420827	1664	390	0.48219	5.107176780700683	1	1	coding
ENST00000420846	981	239	0.4313	8.141148185729982	1	0.999606	coding
ENST00000420893	3214	888	0.48502	4.818889427185058	1	1	coding
ENST00000420894	1671	434	0.48694000000000004	5.427293968200683	1	1	coding
ENST00000421047	1711	537	0.47866	7.35925121307373	1	1	coding
ENST00000421278	833	211	0.47203000000000006	4.452562141418457	-1	0.438584	noncoding
ENST00000421281	440	57	0.45797	11.829706764221193	1	0.132397	noncoding
ENST00000421317	2646	765	0.4752	6.664110374450685	1	1	coding
ENST00000421578	1296	370	0.47730000000000006	6.2855627059936525	1	1	coding
ENST00000421641	3426	688	0.47744000000000003	7.197999000549316	1	1	coding
ENST00000421769	777	119	0.43179	5.517099571228026	1	0.82819	coding
ENST00000421773	541	148	0.40090999999999993	9.516645622253417	-1	0.165018	noncoding
ENST00000421992	757	208	0.45951	8.366271781921387	1	0.998675	coding
ENST00000422008	945	107	0.37176	9.046671104431152	1	0.274843	noncoding
ENST00000422146	430	90	0.38099000000000005	8.836246299743653	1	0.159259	noncoding
ENST00000422361	2450	568	0.38709999999999994	7.112001609802246	1	1	coding
ENST00000422375	587	140	0.46756000000000003	9.200879478454592	-1	0.164004	noncoding
ENST00000422435	5519	1638	0.45569999999999994	6.6952013015747065	1	1	coding
ENST00000422444	6124	152	0.25541	9.545527458190918	1	0.233573	noncoding
ENST00000422708	623	183	0.48397	5.616510963439941	1	0.997219	coding
ENST00000422936	327	33	0.47986	7.960378837585449	-1	0.024972	noncoding
ENST00000422998	583	147	0.46115	5.5522260665893555	-1	0.123315	noncoding
ENST00000423035	8942	749	0.33906000000000003	9.285719871520996	1	1	coding
ENST00000423037	2490	150	0.33447000000000005	5.632482719421386	1	0.844736	coding
ENST00000423140	1720	478	0.43646999999999997	7.316451454162597	1	1	coding
ENST00000423209	1884	403	0.44705999999999996	5.359541893005371	1	1	coding
ENST00000423239	3623	1065	0.45469000000000004	8.478640174865724	1	1	coding
ENST00000423243	2040	423	0.4321	5.548076820373535	1	1	coding
ENST00000423294	2911	896	0.43627	5.599231910705566	-1	0.999973	coding
ENST00000423325	4357	640	0.3765	5.3930768966674805	1	1	coding
ENST00000423368	3297	643	0.39653	6.680423164367675	1	1	coding
ENST00000423517	17147	4936	0.45278999999999997	5.951974678039551	1	1	coding
ENST00000423531	475	135	0.44726999999999995	9.74950542449951	-1	0.174193	noncoding
ENST00000423725	2631	671	0.46993999999999997	5.612930107116699	1	1	coding
ENST00000423847	639	54	0.45474	4.1397203445434565	-1	0.0343306	noncoding
ENST00000424110	546	49	0.45745	9.920991325378417	1	0.0790857	noncoding
ENST00000424189	4163	1079	0.44534	8.258480644226076	1	1	coding
ENST00000424296	6317	1912	0.46780999999999995	4.963885688781737	1	1	coding
ENST00000424405	758	249	0.47695	8.988198280334473	-1	0.454914	noncoding
ENST00000424441	1356	432	0.45705	6.094640541076658	-1	0.941112	coding
ENST00000424458	1068	291	0.3888	8.247521018981931	-1	0.35736	noncoding
ENST00000424528	2639	80	0.35919999999999996	6.381506919860839	1	0.0958338	noncoding
ENST00000424732	970	278	0.47029000000000004	9.517548179626463	-1	0.556629	coding
ENST00000424867	457	44	0.38927999999999996	10.843082618713382	-1	0.143706	noncoding
ENST00000424946	590	72	0.40424000000000004	9.599294090270995	-1	0.0993978	noncoding
ENST00000424991	666	192	0.42791	5.191696357727049	-1	0.209768	noncoding
ENST00000425075	3098	792	0.47732	4.839521980285644	1	1	coding
ENST00000425118	1581	374	0.4514	8.104788017272949	1	1	coding
ENST00000425478	4069	193	0.32213	5.993069267272949	1	0.969286	coding
ENST00000425518	3827	997	0.45518	5.3124792098999025	1	1	coding
ENST00000425534	9978	225	0.30387	5.981701469421386	1	0.990572	coding
ENST00000425658	513	163	0.44825	4.585906410217285	-1	0.189104	noncoding
ENST00000425682	570	149	0.47283	6.279821968078613	-1	0.118788	noncoding
ENST00000426002	1839	141	0.37333000000000005	6.4119157791137695	1	0.814201	coding
ENST00000426094	2737	355	0.33385000000000004	9.95032444000244	1	0.999488	coding
ENST00000426105	5385	1189	0.45715999999999996	6.354394721984862	1	1	coding
ENST00000426152	735	174	0.44479	7.703809165954591	-1	0.15913	noncoding
ENST00000426310	1336	275	0.3845	6.59328899383545	1	0.999927	coding
ENST00000426362	965	150	0.41956000000000004	5.632482719421386	1	0.966086	coding
ENST00000426414	3428	796	0.45297000000000004	7.2495519638061525	1	1	coding
ENST00000426563	603	78	0.42759	5.127752494812011	1	0.276159	noncoding
ENST00000426833	4132	488	0.42275	6.742832374572754	1	1	coding
ENST00000426935	629	158	0.42817	6.433571434020995	-1	0.113069	noncoding
ENST00000427149	706	71	0.34043	6.955580711364747	1	0.0454052	noncoding
ENST00000427171	746	192	0.46307000000000004	5.8093656539917	-1	0.231298	noncoding
ENST00000427372	931	238	0.45139999999999997	9.996290397644042	1	0.999539	coding
ENST00000427401	8352	537	0.30613	9.407113838195801	1	0.999997	coding
ENST00000427792	442	61	0.41411000000000003	5.622194862365721	1	0.0769491	noncoding
ENST00000427854	1870	514	0.4821	6.655186653137208	1	1	coding
ENST00000428015	748	90	0.36444	8.711628913879395	1	0.129584	noncoding
ENST00000428082	1911	206	0.29772	7.636284446716309	1	0.904274	coding
ENST00000428098	817	238	0.44286	5.653399467468262	-1	0.373322	noncoding
ENST00000428135	6357	958	0.40907	6.316994667053222	1	1	coding
ENST00000428179	3224	1051	0.4683	6.921818351745605	-1	0.999996	coding
ENST00000428210	6776	633	0.36440000000000006	5.575586891174315	1	1	coding
ENST00000428214	3681	1227	0.47296	6.039734077453613	1	1	coding
ENST00000428668	1493	350	0.42217	5.707510185241699	1	1	coding
ENST00000428680	4642	573	0.3651	6.576805686950684	1	1	coding
ENST00000428842	2437	152	0.31061	5.615431022644043	1	0.808076	coding
ENST00000428878	3969	1172	0.47897	8.744894599914552	1	1	coding
ENST00000428921	695	115	0.33923	10.377169609069824	-1	0.171463	noncoding
ENST00000428953	1576	406	0.44186	6.3004545211792	1	1	coding
ENST00000428959	584	149	0.32483	10.861456108093261	-1	0.157639	noncoding
ENST00000428984	2986	853	0.44241	5.129685020446778	1	1	coding
ENST00000429094	3553	817	0.44229	5.438604927062988	1	1	coding
ENST00000429160	3158	342	0.39791999999999994	4.96956958770752	1	1	coding
ENST00000429168	647	161	0.48495000000000005	9.197462654113771	-1	0.217204	noncoding
ENST00000429220	2364	339	0.41625	4.76608600616455	1	1	coding
ENST00000429285	8475	2505	0.46923000000000004	7.290532875061035	1	1	coding
ENST00000429383	3156	796	0.42114999999999997	6.095777320861815	1	1	coding
ENST00000429674	1077	158	0.43733	8.804656791687016	1	0.955989	coding
ENST00000429842	638	199	0.49852	5.981246757507324	1	0.998677	coding
ENST00000429860	769	234	0.45317999999999997	6.0156343460083	-1	0.354033	noncoding
ENST00000429968	2149	374	0.47269	5.938958549499512	1	1	coding
ENST00000429978	586	67	0.41140999999999994	6.243615531921387	1	0.0856322	noncoding
ENST00000429988	559	34	0.38278999999999996	5.759574699401855	-1	0.0183069	noncoding
ENST00000430169	492	41	0.38385	6.006028556823729	1	0.0149793	noncoding
ENST00000430190	741	97	0.47958000000000006	9.915833854675292	1	0.664358	coding
ENST00000430234	582	180	0.47355	5.829998207092285	-1	0.202615	noncoding
ENST00000430262	11628	607	0.29850000000000004	8.922247123718265	1	1	coding
ENST00000430474	925	141	0.38039999999999996	6.909143257141113	1	0.801052	coding
ENST00000430676	1106	285	0.41464	9.015275001525882	1	0.999916	coding
ENST00000430710	7422	2303	0.48729	6.228951072692872	1	1	coding
ENST00000430762	608	180	0.46444	5.852279090881347	1	0.996546	coding
ENST00000430811	860	178	0.48138	4.892552757263183	-1	0.257309	noncoding
ENST00000430864	695	182	0.39824	8.7298734664917	-1	0.178879	noncoding
ENST00000431148	583	143	0.43714	6.832694816589356	-1	0.0955249	noncoding
ENST00000431177	607	181	0.45582000000000006	5.339364051818847	-1	0.211218	noncoding
ENST00000431277	840	269	0.44337	6.045759010314941	-1	0.478066	noncoding
ENST00000431350	5723	767	0.40525	8.879117774963383	1	1	coding
ENST00000431446	2004	197	0.4567	5.122636985778808	1	0.999303	coding
ENST00000431584	886	286	0.43546	9.405888938903807	-1	0.468886	noncoding
ENST00000431678	809	230	0.45621	5.060455131530761	-1	0.422724	noncoding
ENST00000431742	715	48	0.36779	7.915573310852051	1	0.0172044	noncoding
ENST00000431744	806	110	0.40807	9.74944095611572	-1	0.136043	noncoding
ENST00000431889	1569	394	0.46721	4.796949577331543	1	1	coding
ENST00000431932	5875	1864	0.45432	7.068974494934082	1	1	coding
ENST00000432043	578	90	0.47307000000000005	4.339054679870606	-1	0.0713345	noncoding
ENST00000432105	584	68	0.45906	6.553274345397949	-1	0.0313901	noncoding
ENST00000432260	587	123	0.4405	5.843753242492675	-1	0.0725571	noncoding
ENST00000432381	432	89	0.39965	10.002092552185058	-1	0.130913	noncoding
ENST00000432408	2203	442	0.41538	5.413027381896971	1	1	coding
ENST00000432425	1682	259	0.40271	7.294852638244628	1	0.999823	coding
ENST00000432525	1354	421	0.46486	7.585527229309084	1	1	coding
ENST00000432584	2133	507	0.43441	7.544091606140138	1	1	coding
ENST00000432675	678	186	0.36358999999999997	9.773100852966305	-1	0.196347	noncoding
ENST00000433003	1480	310	0.46803	9.789733695983884	1	0.999996	coding
ENST00000433022	467	154	0.44707	4.861575508117675	-1	0.149758	noncoding
ENST00000433024	1644	488	0.41235	5.410128593444824	-1	0.964941	coding
ENST00000433529	4634	387	0.36604000000000003	7.618721199035646	1	0.999999	coding
ENST00000433540	685	76	0.39016	9.599294090270995	-1	0.108774	noncoding
ENST00000433828	902	259	0.44132999999999994	5.035161781311035	-1	0.517365	coding
ENST00000433968	578	96	0.46437	9.754662895202635	1	0.563279	coding
ENST00000433983	1346	285	0.45854000000000006	8.747022056579592	1	0.999985	coding
ENST00000434009	10644	3053	0.44172	8.724715995788571	1	1	coding
ENST00000434192	1199	338	0.42259	4.4803564071655275	1	1	coding
ENST00000434234	572	82	0.41415	5.67346363067627	1	0.241635	noncoding
ENST00000434248	8687	834	0.34983000000000003	9.173609352111818	1	1	coding
ENST00000434278	678	77	0.36619999999999997	4.333427619934083	-1	0.0281069	noncoding
ENST00000434381	633	117	0.46449999999999997	8.94223232269287	-1	0.115017	noncoding
ENST00000434399	1217	56	0.36655	6.011769294738768	1	0.0310497	noncoding
ENST00000434503	930	153	0.33052000000000004	4.367133140563964	1	0.940534	coding
ENST00000434573	585	118	0.35525	9.741575813293458	-1	0.156781	noncoding
ENST00000434604	1797	576	0.41811	8.137409019470216	-1	0.952212	coding
ENST00000434686	684	165	0.42607	8.795889091491702	-1	0.166302	noncoding
ENST00000434713	5064	1225	0.47352000000000005	5.3764799118042	1	1	coding
ENST00000434911	2156	671	0.46577	9.091025352478027	1	1	coding
ENST00000434927	716	193	0.46504	11.572929191589356	-1	0.395627	noncoding
ENST00000434954	567	117	0.44528999999999996	6.93131046295166	-1	0.0678951	noncoding
ENST00000435080	1710	515	0.45960000000000006	5.472992515563964	-1	0.990753	coding
ENST00000435161	565	134	0.40232	8.292133140563966	-1	0.107881	noncoding
ENST00000435252	527	111	0.46966	7.698921012878418	1	0.695792	coding
ENST00000435504	12849	1436	0.35591000000000006	8.997933006286619	1	1	coding
ENST00000435527	746	182	0.44645999999999997	4.967637062072753	-1	0.221332	noncoding
ENST00000435644	6614	1592	0.47703999999999996	5.307988929748535	1	1	coding
ENST00000435716	603	154	0.32249	10.86983699798584	-1	0.153714	noncoding
ENST00000435731	548	57	0.39443	7.739504051208496	-1	0.04259	noncoding
ENST00000435910	864	178	0.46695	7.096882438659668	-1	0.173807	noncoding
ENST00000435970	10943	3053	0.46175999999999995	8.724715995788571	1	1	coding
ENST00000436063	5896	757	0.45685000000000003	5.8563146591186515	1	1	coding
ENST00000436172	576	160	0.39804	8.646322441101074	-1	0.147861	noncoding
ENST00000436547	3827	376	0.37886	7.6162202835083015	1	0.999999	coding
ENST00000436636	9892	1361	0.38639	6.702249336242676	1	1	coding
ENST00000436663	590	167	0.48300000000000004	5.029875755310059	-1	0.209686	noncoding
ENST00000436787	822	205	0.42699	8.681135368347167	-1	0.234754	noncoding
ENST00000436865	2684	685	0.47134	9.060144996643068	1	1	coding
ENST00000436985	5564	1710	0.43259	5.537163734436034	1	1	coding
ENST00000437114	753	173	0.41364	8.623887443542483	-1	0.167487	noncoding
ENST00000437266	3407	464	0.38833	5.641008567810059	1	1	coding
ENST00000437404	1085	199	0.46346000000000004	9.944006538391115	-1	0.334621	noncoding
ENST00000437522	883	189	0.42196000000000006	4.867032051086425	-1	0.205257	noncoding
ENST00000437545	3924	811	0.43942	8.406886863708497	1	1	coding
ENST00000437575	473	45	0.35524	4.4348852157592775	-1	0.0183133	noncoding
ENST00000437821	627	158	0.44199000000000005	7.854973030090332	1	0.964611	coding
ENST00000437955	814	189	0.41970999999999997	9.55777645111084	-1	0.231427	noncoding
ENST00000437999	850	174	0.42005000000000003	9.79508457183838	1	0.965658	coding
ENST00000438444	3223	147	0.28567000000000004	8.755596351623538	1	0.31922	noncoding
ENST00000438533	736	243	0.44811999999999996	9.246974372863768	-1	0.381114	noncoding
ENST00000438535	624	81	0.39319000000000004	5.791063499450684	1	0.178078	noncoding
ENST00000438563	808	92	0.42315	10.408178901672361	1	0.315532	noncoding
ENST00000438662	1223	361	0.41346	9.32536792755127	1	0.999998	coding
ENST00000438709	2141	128	0.40976999999999997	8.347769355773927	1	0.706111	coding
ENST00000438737	5258	1008	0.44428	9.211452293395993	1	1	coding
ENST00000438804	2481	440	0.43894	6.206158638000488	1	1	coding
ENST00000438848	839	170	0.41964	4.815649604797363	-1	0.154074	noncoding
ENST00000438862	1132	104	0.35875	6.58078441619873	1	0.275881	noncoding
ENST00000439040	4085	1227	0.46674	6.211103630065917	1	1	coding
ENST00000439061	1173	130	0.48352	6.404526710510253	1	0.893011	coding
ENST00000439181	547	61	0.40525000000000005	11.83460636138916	-1	0.177406	noncoding
ENST00000439638	3654	1181	0.46714999999999995	7.544830513000489	-1	0.999999	coding
ENST00000439687	3104	904	0.45705999999999997	5.805330085754394	1	1	coding
ENST00000439706	3436	488	0.36405	6.598688697814942	1	1	coding
ENST00000439758	766	194	0.46406	7.643332481384278	-1	0.217404	noncoding
ENST00000439817	5043	864	0.43219	4.943423652648924	1	1	coding
ENST00000439830	592	149	0.42956	6.644841957092285	-1	0.100534	noncoding
ENST00000440042	552	127	0.44456	9.299193763732909	-1	0.138875	noncoding
ENST00000440082	1012	86	0.32641000000000003	4.974571418762206	1	0.17478	noncoding
ENST00000440102	723	189	0.46363	7.6305437088012695	-1	0.204094	noncoding
ENST00000440156	4120	1247	0.48342000000000007	6.10237064361572	1	1	coding
ENST00000440187	467	42	0.30358	9.496724891662598	-1	0.167508	noncoding
ENST00000440279	822	157	0.46491000000000005	5.151170158386229	1	0.989089	coding
ENST00000440431	4146	1364	0.4782200000000001	5.416892433166503	-1	1	coding
ENST00000440538	3936	1163	0.44206999999999996	6.303523826599122	1	1	coding
ENST00000440577	4352	822	0.4770500000000001	7.628099632263184	1	1	coding
ENST00000440647	536	149	0.46351000000000003	9.468165397644043	-1	0.192863	noncoding
ENST00000440737	975	224	0.46054999999999996	6.3541673660278315	-1	0.315587	noncoding
ENST00000440742	545	156	0.41397999999999996	5.205849266052245	-1	0.112215	noncoding
