,module_id,gene_id,gene_name,seqid,strand,lsv_id,event_id,complex,module_event_combination,denovo,junction_name,junctions_coords,event_non_changing,event_changing,junction_changing,refPSI,KDSoma_median_psi,deltaPSI,prob,padjust,event,abs(deltaPSI)
450,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8393100-8393117,ENSG00000280441.3_1_pAFE_1,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Proximal,chr21:8381919-8393116,FALSE,FALSE,TRUE,0,0.158,0.135,1,0,AFE/ALE,0.135
451,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8393521-8393529,ENSG00000280441.3_1_A3A5_10,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,E2_E1_J1,chr21:8384319-8393525,FALSE,FALSE,FALSE,0.043,0.36,0.279,0.933,0.003,cassette,0.279
452,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8393521-8393529,ENSG00000280441.3_1_MES_70,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.001,0.204,0.187,0.987,0.003,cassette,0.187
453,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8393857-8393880,ENSG00000280441.3_1_pAFE_1778,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Proximal,chr21:8389680-8393876,FALSE,FALSE,TRUE,0.031,0.209,0.176,0.994,0.002,AFE/ALE,0.176
454,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8393881-8393911,ENSG00000280441.3_1_pAFE_1194,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Proximal,chr21:8388151-8393881,FALSE,FALSE,TRUE,0,0.209,0.187,0.977,0.005,AFE/ALE,0.187
455,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8393881-8393911,ENSG00000280441.3_1_pAFE_301,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Proximal,chr21:8382311-8393884,FALSE,FALSE,FALSE,0.005,0.156,0.142,0.902,0.026,AFE/ALE,0.142
456,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8394115-8394125,ENSG00000280441.3_1_afe_626,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Distal,chr21:8389991-8394115,FALSE,FALSE,TRUE,0.001,0.217,0.197,0.977,0.005,AFE/ALE,0.197
457,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8394256-8394312,ENSG00000280441.3_1_MES_206,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,FALSE,0,0.146,0.144,0.907,0.025,cassette,0.144
458,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8394256-8394312,ENSG00000280441.3_1_afe_503,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Distal,chr21:8389383-8394256,FALSE,FALSE,TRUE,0,0.446,0.439,1,0,AFE/ALE,0.439
459,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8395994-8396717,ENSG00000280441.3_1_A3A5_64,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,E2_E1_J2,chr21:8395874-8395994,FALSE,FALSE,TRUE,0.045,0.176,0.136,0.972,0.011,cassette,0.136
460,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8397800-8397824,ENSG00000280441.3_1_MES_87,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0,0.145,0.119,0.955,0.021,cassette,0.119
461,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8397826-8397831,ENSG00000280441.3_1_MES_30,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,FALSE,0.005,0.154,0.12,0.925,0.03,cassette,0.12
462,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8397832-8397839,ENSG00000280441.3_1_MES_688,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.001,0.292,0.261,1,0,cassette,0.261
463,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8398023-8398092,ENSG00000280441.3_1_MES_708,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.003,0.162,0.137,0.983,0.007,cassette,0.137
464,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8398156-8398162,ENSG00000280441.3_1_afe_79,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Proximal,chr21:8392581-8398156,FALSE,FALSE,TRUE,0.004,0.285,0.255,0.984,0.001,AFE/ALE,0.255
465,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8399455-8399488,ENSG00000280441.3_1_MES_392,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,A_C2,chr21:8395184-8399463,FALSE,FALSE,FALSE,0.001,0.164,0.147,0.946,0.016,cassette,0.147
466,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8399510-8399533,ENSG00000280441.3_1_MES_761,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.017,0.284,0.249,0.982,0.002,cassette,0.249
467,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8399510-8399533,ENSG00000280441.3_1_afe_300,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Proximal,chr21:8388694-8399510,FALSE,FALSE,TRUE,0.005,0.397,0.38,1,0,AFE/ALE,0.38
468,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8399725-8399751,ENSG00000280441.3_1_afe_547,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Distal,chr21:8382504-8399745,FALSE,FALSE,TRUE,0.001,0.498,0.503,1,0,AFE/ALE,0.503
469,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8400127-8400138,ENSG00000280441.3_1_MES_843,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,FALSE,0,0.122,0.099,0.949,0.027,cassette,0.099
470,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8400427-8400430,ENSG00000280441.3_1_MES_767,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.046,0.255,0.208,1,0,cassette,0.208
471,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8400660-8400686,ENSG00000280441.3_1_MES_768,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.011,0.724,0.706,1,0,cassette,0.706
472,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8400687-8400701,ENSG00000280441.3_1_CE_213,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,C2_A,chr21:8398888-8400687,FALSE,FALSE,TRUE,0.042,0.232,0.195,1,0,cassette,0.195
473,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8400757-8400759,ENSG00000280441.3_1_MES_574,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.034,0.27,0.229,0.999,0,cassette,0.229
474,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8400866-8400869,ENSG00000280441.3_1_MES_739,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.001,0.383,0.357,1,0,cassette,0.357
475,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8400872-8400876,ENSG00000280441.3_1_afe_1697,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Distal,chr21:8382470-8400872,FALSE,FALSE,TRUE,0,0.128,0.105,0.954,0.023,AFE/ALE,0.105
476,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8400878-8400903,ENSG00000280441.3_1_afe_3605,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Distal,chr21:8388989-8400884,FALSE,FALSE,TRUE,0,0.386,0.358,1,0,AFE/ALE,0.358
477,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8406184-8407253,ENSG00000280441.3_1_MES_713,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.02,0.241,0.207,0.999,0,cassette,0.207
478,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8431419-8431981,ENSG00000280441.3_1_mxe_1611,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,C2_A1,chr21:8401173-8431419,FALSE,FALSE,TRUE,0.011,0.272,0.25,1,0,cassette,0.25
479,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8436962-8436970,ENSG00000280441.3_1_afe_12269,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Distal,chr21:8393926-8436962,FALSE,FALSE,TRUE,0.019,0.498,0.492,1,0,AFE/ALE,0.492
480,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8437121-8437123,ENSG00000280441.3_1_afe_1618,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Proximal,chr21:8429900-8437121,FALSE,FALSE,TRUE,0.001,0.409,0.37,0.998,0,AFE/ALE,0.37
481,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8437769-8437833,ENSG00000280441.3_1_MES_1461,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.001,0.336,0.309,0.999,0,cassette,0.309
482,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8438094-8438136,ENSG00000280441.3_1_MES_1568,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,A_C2,chr21:8407842-8438130,FALSE,FALSE,FALSE,0.011,0.118,0.099,0.916,0.045,cassette,0.099
483,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8438153-8438202,ENSG00000280441.3_1_MES_1823,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,A_C2,chr21:8408852-8438159,FALSE,FALSE,FALSE,0.04,0.165,0.128,0.92,0.03,cassette,0.128
484,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8438286-8438299,ENSG00000280441.3_1_MES_1465,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.004,0.296,0.268,1,0,cassette,0.268
485,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8438332-8438335,ENSG00000280441.3_1_MES_1721,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,A_C2,chr21:8410732-8438332,FALSE,FALSE,TRUE,0.009,0.466,0.456,1,0,cassette,0.456
486,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8438346-8438392,ENSG00000280441.3_1_MES_518,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.012,0.254,0.225,1,0,cassette,0.225
487,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8438876-8438936,ENSG00000280441.3_1_MES_775,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,FALSE,0.026,0.148,0.126,0.913,0.022,cassette,0.126
488,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8441231-8441239,ENSG00000280441.3_1_MES_1471,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.003,0.184,0.156,0.957,0.013,cassette,0.156
489,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8441426-8441459,ENSG00000280441.3_1_MES_2248,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.006,0.3,0.283,1,0,cassette,0.283
490,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8441549-8441559,ENSG00000280441.3_1_MES_2044,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,FALSE,0,0.146,0.125,0.93,0.029,cassette,0.125
491,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8441979-8441990,ENSG00000280441.3_1_MES_2080,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.01,0.126,0.103,0.985,0.008,cassette,0.103
492,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8442107-8442112,ENSG00000280441.3_1_afe_12337,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Distal,chr21:8398727-8442113,FALSE,FALSE,FALSE,0.001,0.171,0.143,0.929,0.022,AFE/ALE,0.143
493,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8442113-8442113,ENSG00000280441.3_1_MES_875,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,FALSE,0.001,0.171,0.143,0.929,0.022,cassette,0.143
494,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8442760-8442802,ENSG00000280441.3_1_MES_2283,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0,0.169,0.142,0.985,0.006,cassette,0.142
495,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8443107-8443117,ENSG00000280441.3_1_MES_1867,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,FALSE,0.034,0.229,0.185,0.944,0.008,cassette,0.185
496,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8443146-8443181,ENSG00000280441.3_1_MES_2473,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0,0.182,0.152,0.99,0.004,cassette,0.152
497,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8443354-8443427,ENSG00000280441.3_1_afe_11069,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,Proximal,chr21:8438634-8443432,FALSE,FALSE,FALSE,0.023,0.181,0.153,0.936,0.016,AFE/ALE,0.153
498,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8443432-8443432,ENSG00000280441.3_1_MES_2222,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,FALSE,0.023,0.181,0.153,0.936,0.016,cassette,0.153
499,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8443674-8443723,ENSG00000280441.3_1_MES_2255,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0.013,0.283,0.263,1,0,cassette,0.263
500,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8443674-8443723,ENSG00000280441.3_1_MES_2469,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,,A_C2,chr21:,FALSE,FALSE,TRUE,0,0.244,0.22,1,0,cassette,0.22
501,ENSG00000280441.3_1,ENSG00000280441.3,ENSG00000280441,chr21,+,ENSG00000280441.3:t:8446154-na,ENSG00000280441.3_1_mxe_2477,TRUE,cassette^474|alt3^206|alt5^127|alt3_5^154|mxe^2766|ale^13844|afe^16713|putative_ale^517|putative_afe^4425|multi_exon_spanning^2556|other^1,TRUE,C2_A1,chr21:8444817-8446154,FALSE,FALSE,TRUE,0.001,0.207,0.174,0.971,0.004,cassette,0.174
502,ENSG00000282740.1_1,ENSG00000282740.1,ENSG00000282740,chr1,-,ENSG00000282740.1:t:16739938-16740650,ENSG00000282740.1_1_pAFE_3,TRUE,putative_afe^9|other^1,TRUE,Distal,chr1:16740650-16750377,FALSE,TRUE,TRUE,0.001,0.227,0.21,1,0,AFE/ALE,0.21
503,ENSG00000282885.2_1,ENSG00000282885.2,ENSG00000282885,chr14,-,ENSG00000282885.2:s:49863963-49864326,ENSG00000282885.2_1_A3A5_18,TRUE,alt3^4|alt5^6|alt3_5^33|afe^48,TRUE,E1_E2_J2,chr14:49862709-49864242,FALSE,FALSE,FALSE,0,0.121,0.098,0.918,0.044,cassette,0.098
504,ENSG00000283907.1_1,ENSG00000283907.1,ENSG00000283907,chr19,+,ENSG00000283907.1:t:35575614-35575932,ENSG00000283907.1_1_pAFE_1,TRUE,alt3^1|putative_afe^79,TRUE,Proximal,chr19:35558911-35575616,FALSE,FALSE,TRUE,0.001,0.165,0.137,0.959,0.016,AFE/ALE,0.137
505,ENSG00000283907.1_1,ENSG00000283907.1,ENSG00000283907,chr19,+,ENSG00000283907.1:t:35575614-35575932,ENSG00000283907.1_1_pAFE_10,TRUE,alt3^1|putative_afe^79,TRUE,Proximal,chr19:35559543-35575677,FALSE,FALSE,TRUE,0.001,0.162,0.133,0.966,0.014,AFE/ALE,0.133
506,ENSG00000283907.1_1,ENSG00000283907.1,ENSG00000283907,chr19,+,ENSG00000283907.1:t:35575614-35575932,ENSG00000283907.1_1_pAFE_14,TRUE,alt3^1|putative_afe^79,TRUE,Proximal,chr19:35563764-35575677,FALSE,FALSE,TRUE,0.001,0.229,0.198,1,0,AFE/ALE,0.198
507,ENSG00000286104.1_1,ENSG00000286104.1,ENSG00000286104,chr19,+,ENSG00000286104.1:s:58582596-58583172,ENSG00000286104.1_1_CE_2,TRUE,cassette^2|putative_alt5^2|ir^7|afe^2|multi_exon_spanning^3,TRUE,C1_A,chr19:58583172-58585763,FALSE,FALSE,TRUE,0.011,0.25,0.223,1,0,cassette,0.223
